time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,precipType,cloudCoverError,precipIntensityError,precipProbabilityError,precipAccumulation,pressureError,temperatureError,windSpeedError,windBearingError,uvIndex,ozone
2017-06-10T19:00:00Z,Clear,clear-day,0,0,83.23,83.23,58.04,0.42,1010.01,8.62,12.8,220,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-10T20:00:00Z,Clear,clear-day,0,0,85.6,85.6,59.14,0.41,1009.47,6.91,14.49,211,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-10T21:00:00Z,Clear,clear-day,0,0,86.59,86.59,57.49,0.37,1008.9,9.23,15.26,217,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-10T22:00:00Z,Clear,clear-day,0,0,86.38,86.38,55.56,0.35,1008.4,9.38,16.17,220,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-10T23:00:00Z,Clear,clear-day,0,0,85.79,85.79,53.52,0.33,1008.01,9.2,14.88,219,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T00:00:00Z,Clear,clear-day,0,0,84.7,84.7,52.21,0.33,1007.94,8.47,12.78,211,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T01:00:00Z,Clear,clear-day,0,0,82.33,82.33,51.31,0.34,1008.01,7.02,11.14,204,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T02:00:00Z,Clear,clear-night,0,0,79.26,79.26,51.87,0.39,1008.43,5.74,8.71,195,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T03:00:00Z,Clear,clear-night,0,0,77.29,77.29,53.04,0.43,1008.98,7.17,11.19,202,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T04:00:00Z,Clear,clear-night,0,0,76.72,76.72,54.06,0.45,1009.77,6.37,10.66,205,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T05:00:00Z,Clear,clear-night,0,0,75.61,75.61,54.45,0.48,1010.1,6.83,12.06,207,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T06:00:00Z,Clear,clear-night,0,0,74.68,74.68,55.2,0.51,1010.93,7.01,10.84,219,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T07:00:00Z,Clear,clear-night,0,0,74.3,74.3,55.9,0.53,1011.29,7.62,13.39,215,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T08:00:00Z,Clear,clear-night,0,0,73.75,73.75,56.73,0.55,1011.36,7.62,12.75,220,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T09:00:00Z,Clear,clear-night,0,0,72.84,72.84,57.29,0.58,1011.73,6.61,10.51,216,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,72.01,72.01,57.67,0.61,1012.41,6.63,11.24,211,0.27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T11:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,71.67,71.67,58.44,0.63,1012.93,6.9,11.04,213,0.34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,72.43,72.43,59.48,0.64,1013.47,7.02,9.74,216,0.34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T13:00:00Z,Clear,clear-day,0,0,74.28,74.35,60.68,0.63,1013.64,7.84,12.64,210,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,76.4,76.6,61.83,0.61,1013.83,7.81,14.3,224,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,78.3,78.6,62.65,0.59,1014.28,7.84,13.53,228,0.83,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,79.84,81.39,63.57,0.58,1014.61,7.45,13.33,222,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,81.97,83.73,64.84,0.56,1014.56,7.46,11.76,219,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,84.3,86.66,66.27,0.55,1014.2,7.79,11.09,225,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.04,88.88,66.95,0.53,1014.03,7.9,12.89,220,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.36,90.14,66.66,0.5,1014.08,8.33,11.85,227,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.5,90.07,66.28,0.5,1013.32,6.32,10.67,219,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.78,89.88,65.41,0.48,1012.54,6.33,10.05,217,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-11T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.55,89.4,64.96,0.47,1012.64,6.13,9.88,216,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.75,87.92,63.63,0.46,1012.4,5.1,8.56,208,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T01:00:00Z,Clear,clear-day,0,0,84.17,84.78,61.91,0.47,1011.58,4.44,5.77,190,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T02:00:00Z,Clear,clear-night,0,0,80.7,81.66,61.37,0.52,1010.96,3.71,5.05,182,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T03:00:00Z,Clear,clear-night,0,0,79.03,79.1,60.14,0.52,1011.49,4.95,7.31,191,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T04:00:00Z,Clear,clear-night,0,0,78.37,78.41,59.9,0.53,1013.68,4.77,6.26,203,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T05:00:00Z,Clear,clear-night,0,0,77.37,77.38,59.81,0.55,1013.71,5.29,6.15,193,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T06:00:00Z,Clear,clear-night,0,0,76.59,76.59,59.75,0.56,1012.88,5.61,8.42,198,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T07:00:00Z,Clear,clear-night,0,0,75.77,75.77,59.9,0.58,1013.13,4.4,7.61,208,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T08:00:00Z,Clear,clear-night,0,0,74.51,74.51,59.94,0.61,1013.39,4.93,5.58,207,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T09:00:00Z,Clear,clear-night,0,0,73.7,73.72,60.22,0.63,1013.34,3.77,4.66,205,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T10:00:00Z,Clear,clear-night,0,0,72.68,72.73,60.39,0.65,1013.45,3.89,5.04,196,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T11:00:00Z,Clear,clear-day,0,0,72.34,72.44,60.89,0.67,1013.55,4.37,5.12,198,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T12:00:00Z,Clear,clear-day,0,0,73.41,73.61,61.88,0.67,1013.51,5.01,7.09,201,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T13:00:00Z,Clear,clear-day,0,0,77.31,77.72,63.9,0.63,1014.05,7.21,9.06,214,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,79.96,81.82,65.07,0.61,1014.21,7.02,10.69,226,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T15:00:00Z,Clear,clear-day,0,0,82.5,84.68,66.02,0.58,1014.22,6.8,11.43,221,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,84.72,87.42,66.9,0.55,1014.29,6.24,12.28,215,0.45,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.4,89.75,67.76,0.54,1014.27,8.11,12.38,225,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.5,91.36,68.33,0.53,1013.89,7.71,11.08,223,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.45,92.17,67.95,0.51,1012.73,7.99,14.14,226,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,89.37,92.92,67.51,0.49,1012.73,7,13.22,235,0.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,89.08,91.94,66.51,0.48,1012.37,7.66,12.41,234,0.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T22:00:00Z,Clear,clear-day,0,0,89.09,91.72,66.15,0.47,1011.96,7.55,11.02,231,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-12T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.59,91.24,66.25,0.48,1011.43,7.39,11.38,229,0.26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.95,89.31,65.98,0.5,1011.69,4.11,7.12,230,0.26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T01:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,84.26,86.59,66.21,0.55,1011.35,1.63,2.44,204,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,81.16,83.39,66.31,0.61,1012.81,1.19,1.29,195,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,79.96,82.18,66.61,0.64,1013.54,1.89,2.67,234,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T04:00:00Z,Partly Cloudy,partly-cloudy-night,3e-4,0.02,76.03,76.49,64.33,0.67,1013.62,4.97,10.23,325,0.5,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T05:00:00Z,Clear,clear-night,0,0,75.64,76.11,64.37,0.68,1012.7,0.92,2.39,31,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T06:00:00Z,Clear,clear-night,0,0,74.17,74.69,64.76,0.73,1011.94,1.16,1.74,163,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T07:00:00Z,Clear,clear-night,0,0,72.39,72.92,64.58,0.77,1012.33,1.3,1.87,226,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T08:00:00Z,Clear,clear-night,0,0,70.95,71.45,64.04,0.79,1013.16,1.56,2.63,283,0.13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,69.62,70.1,63.65,0.81,1014.15,2.19,3.17,302,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,68.46,68.93,63.28,0.84,1014.48,1.62,2.42,297,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T11:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,68,68.46,63.1,0.84,1015.09,1.46,1.65,304,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,69.67,70.24,64.28,0.83,1015.32,0.86,2.11,336,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,72.29,72.98,65.82,0.8,1015.42,0.75,1.8,346,0.75,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T14:00:00Z,Mostly Cloudy,partly-cloudy-day,4e-4,0.02,75.35,76.15,67.14,0.76,1015.44,1.1,1.89,328,0.83,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0034,0.08,77.63,78.5,68.08,0.73,1015.87,3.05,4.59,343,0.89,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0036,0.07,81.75,84.88,68.55,0.64,1015.65,2.41,5.07,32,0.75,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T17:00:00Z,Partly Cloudy,partly-cloudy-day,0.0022,0.04,84.24,87.51,68.08,0.59,1014.77,1.73,4.21,89,0.58,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.01,91.85,68.21,0.52,1014.44,1.07,4.67,19,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.46,91.35,68.39,0.53,1014.6,3.23,5.54,345,0.43,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.76,93.29,69.02,0.52,1014.57,2.96,5.3,358,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T21:00:00Z,Partly Cloudy,partly-cloudy-day,3e-4,0.02,88.25,92.27,68.42,0.52,1014.24,3.23,5.21,359,0.52,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T22:00:00Z,Partly Cloudy,partly-cloudy-day,4e-4,0.05,87.71,91.5,68.19,0.53,1013.09,3.61,5.69,36,0.3,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.91,90.78,68.48,0.54,1013.02,3.48,6.62,79,0.26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,84.98,88.23,67.86,0.57,1013.19,4,5.52,81,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T01:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,82.22,84.49,66.26,0.59,1013.36,4.04,5.74,80,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,78.75,79.17,63.98,0.61,1013.58,4.56,7.47,84,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,76.01,76.17,61.54,0.61,1014.16,4,6.55,84,0.76,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,73.91,73.91,59.68,0.61,1014.17,3.87,5.55,81,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T05:00:00Z,Clear,clear-night,0,0,72.02,72.02,59.27,0.64,1013.93,3.47,4.78,82,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T06:00:00Z,Clear,clear-night,0,0,70.59,70.59,59.61,0.68,1014.01,2.09,3.58,83,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T07:00:00Z,Clear,clear-night,0,0,69.57,69.61,60.17,0.72,1014.51,1.37,2.51,72,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,68.89,69,60.62,0.75,1014.31,1.92,2.67,78,0.42,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,67.94,68.1,60.81,0.78,1014.08,1.6,2.62,81,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,67.54,67.76,61.19,0.8,1014.24,1.61,2.66,103,0.65,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T11:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,67.95,68.25,61.89,0.81,1014.45,1.78,2.28,105,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0019,0.02,69.9,70.36,63.51,0.8,1014.36,1.78,2.52,99,0.75,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,72.96,73.65,65.89,0.79,1014.39,2.24,3.79,113,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,77.15,78.05,68.22,0.74,1014.48,3.04,5.89,133,0.75,9.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,81.4,84.72,69.22,0.67,1013.87,3.36,6.62,161,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,84.47,87.97,68.42,0.59,1013.63,3.69,5.71,136,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,85.5,89.19,68.5,0.57,1013.58,3.59,6.79,134,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.22,90.36,69.03,0.57,1013.23,3.84,7.46,131,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.11,92.49,68.95,0.53,1012.1,4.31,8.05,124,0.36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,88.95,93.62,69.15,0.52,1011.39,4.55,8.81,126,0.43,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,89.3,94.13,69.28,0.52,1010.02,4.71,8.82,135,0.61,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,87.61,91.99,69.06,0.54,1010.15,4.54,7.6,162,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-14T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,86.08,90.68,69.74,0.58,1009.88,3.83,5.92,157,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T00:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0018,0.07,83.51,87.4,69.41,0.63,1010.3,2.56,7.05,176,0.86,5.96,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T01:00:00Z,Rain,rain,0.0616,0.53,74.06,74.87,66.98,0.79,1011.89,2.15,8.9,229,1,8.46,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T02:00:00Z,Rain,rain,0.1049,0.98,69.7,70.58,66.5,0.9,1011.89,2.91,6.01,201,0.94,8.07,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T03:00:00Z,Rain,rain,0.0792,0.95,68.74,69.64,66.33,0.92,1010.69,2.54,5.51,139,0.86,7.81,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T04:00:00Z,Light Rain,rain,0.0375,0.88,68.32,69.23,66.23,0.93,1010.72,0.84,3.86,147,0.62,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T05:00:00Z,Partly Cloudy,partly-cloudy-night,0.0074,0.77,68.24,69.16,66.31,0.94,1010.58,1.16,4.98,244,0.42,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0.0039,0.3,68.16,69.08,66.26,0.94,1010.84,0.78,1.93,179,0.61,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0.0013,0.08,67.94,68.86,66.16,0.94,1010.37,1.25,1.66,127,0.61,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T08:00:00Z,Mostly Cloudy,partly-cloudy-night,5e-4,0.06,67.74,68.67,66.2,0.95,1010.3,0.77,0.96,166,0.69,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T09:00:00Z,Mostly Cloudy,partly-cloudy-night,3e-4,0.04,67.86,68.8,66.34,0.95,1010.74,1.26,1.69,184,0.86,9.74,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T10:00:00Z,Mostly Cloudy,partly-cloudy-night,6e-4,0.1,67.28,68.13,65.52,0.94,1010.51,0.98,1.1,153,0.67,9.3,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T11:00:00Z,Mostly Cloudy,partly-cloudy-day,5e-4,0.08,67.32,68.18,65.6,0.94,1010.62,2.02,2.21,176,0.75,6.99,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T12:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.04,68.47,69.41,66.52,0.94,1010.61,2.46,3.15,188,0.75,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,70.59,71.58,67.52,0.9,1010.38,3.04,4.32,215,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,73.38,74.38,68.35,0.84,1010.82,4.26,6.31,222,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T15:00:00Z,Mostly Cloudy,partly-cloudy-day,6e-4,0.11,76.24,77.22,68.74,0.78,1010.47,4,6.71,230,0.65,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T16:00:00Z,Partly Cloudy,partly-cloudy-day,4e-4,0.06,78.2,79.09,68.23,0.72,1010.12,4.96,7.97,240,0.52,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,79.36,81.72,67.63,0.67,1009.64,4.9,7.52,242,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,80.69,83.13,67.09,0.63,1009.57,4.57,9.42,252,0.61,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T19:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.04,81.05,83.48,66.96,0.62,1009.57,5.97,8.67,249,0.75,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,81.31,83.9,67.33,0.63,1009.64,4.94,8.95,255,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T21:00:00Z,Partly Cloudy,partly-cloudy-day,2e-4,0.02,81.67,84.65,68.23,0.64,1009.4,4.99,8.18,253,0.44,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,81.51,84.46,68.21,0.64,1009.18,4.36,7.71,251,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-15T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,81.2,84.02,68.03,0.64,1009.01,4.23,6.52,259,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,79.81,82.28,67.7,0.67,1009.03,3.69,5.82,257,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T01:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,77.59,78.41,67.66,0.72,1009.28,3.87,4.53,249,0.33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T02:00:00Z,Clear,clear-night,0,0,74.03,74.82,66.86,0.78,1009.17,1.56,2.26,223,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T03:00:00Z,Clear,clear-night,0,0,71.63,72.42,66.33,0.83,1009.44,1.28,1.43,214,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T04:00:00Z,Clear,clear-night,0,0,69.52,70.27,65.5,0.87,1009.15,0.64,0.69,193,0,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-16T05:00:00Z,Clear,clear-night,0,0,68.46,69.17,64.95,0.89,1009.07,0.98,1.05,202,0,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
