id,chapter_name,motif_name,notes,level,chapter_id,level_0,level_1,level_2,level_3,level_4,level_5,level_6
Q411.4.2,Rewards and Punishments,Woman Who Disrobes To Attract Attention Of Hostile Fighter Killed,Irish myth: *Cross.,4,Q,Q400,Q410,Q411,Q411.4,Q411.4.2,NA,NA
Q411.4,Rewards and Punishments,Death As Punishment For Treachery,Irish myth: *Cross.,3,Q,Q400,Q410,Q411,Q411.4,NA,NA,NA
Q411.5,Rewards and Punishments,Hero Kills Mutilators Of Girl,Irish myth: Cross.,3,Q,Q400,Q410,Q411,Q411.5,NA,NA,NA
Q411.6,Rewards and Punishments,Death As Punishment For Murder,(Cf. †Q211.) Irish myth: *Cross; Icelandic: *Boberg.,3,Q,Q400,Q410,Q411,Q411.6,NA,NA,NA
Q411.7,Rewards and Punishments,Death As Punishment For Ravisher,(Cf. †Q244.) Irish myth: Cross; Icelandic: *Boberg.,3,Q,Q400,Q410,Q411,Q411.7,NA,NA,NA
Q411.8,Rewards and Punishments,A Man In Every House In The Land Killed As Punishment For Abduction By Their King,Irish myth: Cross.,3,Q,Q400,Q410,Q411,Q411.8,NA,NA,NA
Q411.9,Rewards and Punishments,Death As Punishment For Reproach Concerning Physical Deformity (Blemish),(Cf. †Q284.) Irish myth: *Cross.,3,Q,Q400,Q410,Q411,Q411.9,NA,NA,NA
Q411.10.1,Rewards and Punishments,Man Killed Because Of Scornful Singing,(Cf. †Q391.) Icelandic: *Boberg.,4,Q,Q400,Q410,Q411,Q411.10,Q411.10.1,NA,NA
Q411.10,Rewards and Punishments,Death As Punishment For Impudence,(Cf. †Q326.) Irish myth: Cross.,3,Q,Q400,Q410,Q411,Q411.10,NA,NA,NA
Q411.11.1,Rewards and Punishments,Desecrating A Sanctuary (Saint's House) By Murder Punished,Irish myth: *Cross.,4,Q,Q400,Q410,Q411,Q411.11,Q411.11.1,NA,NA
Q411.11.2,Rewards and Punishments,Hanging As Punishment For Stealing From A Church,Irish myth: *Cross.,4,Q,Q400,Q410,Q411,Q411.11,Q411.11.2,NA,NA
Q411.11,Rewards and Punishments,"Death As Punishment For Desecration Of Holy Places (Images, Etc)",(Cf. †Q222.) Irish myth: *Cross.,3,Q,Q400,Q410,Q411,Q411.11,NA,NA,NA
Q411.12,Rewards and Punishments,Maidens Slain In Revenge For Deaths Of Young Men,Irish myth: *Cross.,3,Q,Q400,Q410,Q411,Q411.12,NA,NA,NA
Q411.13.1,Rewards and Punishments,Charge Of Theft Avenged By Assault,Icelandic: Boberg.,4,Q,Q400,Q410,Q411,Q411.13,Q411.13.1,NA,NA
Q411.13,Rewards and Punishments,Death As Punishment For Thievery,Irish myth: Cross.,3,Q,Q400,Q410,Q411,Q411.13,NA,NA,NA
Q411.14,Rewards and Punishments,Death As Punishment For Spying On Uncanny Persons,Irish myth: Cross.,3,Q,Q400,Q410,Q411,Q411.14,NA,NA,NA
Q411.15,Rewards and Punishments,Death As Punishment For Dropping On Emperor's Coat,"Icelandic: FSS 125, 168--70, Boberg.",3,Q,Q400,Q410,Q411,Q411.15,NA,NA,NA
Q411,Rewards and Punishments,Death As Punishment,"(Cf. †Q455, †Q456, †Q458.2, †Q558, †Q582.) F. Ström On the Sacral Origin of the Germanic Death Penalties (Stockholm, 1942); *Roberts 211; Irish myth: *Cross; Missouri French: Carrière; Spanish: Espinosa Jr. Nos. 108, 133, 141; Jewish: Neuman; India: *Thompson-Balys; Buddhist myth: Malalasekera II 556; S. Am. Indian (Toba): Métraux MAFLS XL 120; Africa (Wakweli): Bender 43.",2,Q,Q400,Q410,Q411,NA,NA,NA,NA
Q412,Rewards and Punishments,Punishment: Millstone Dropped On Guilty Person,"*Type 720; BP I 412ff., *423; Liebrecht 296; *Fb ""möllesten"" II 650; Herrmann Saxo II 568 n. 2, Grimm Deutsche Rechtsalterthümer II 277. --Jewish: Neuman.",2,Q,Q400,Q410,Q412,NA,NA,NA,NA
Q413.0.1,Rewards and Punishments,Threat Of Hanging,Icelandic: *Boberg.,NA,Q,Q400,Q410,Q413,Q413.0.1,Q413.0.1,NA,NA
Q413.1,Rewards and Punishments,Hanging As Punishment For Theft,"(Cf. †Q212.) *Fb ""hænge"" I 731b; Irish myth: *Cross; Icelandic: *Boberg; Italian Novella: *Rotunda.",3,Q,Q400,Q410,Q413,Q413.1,NA,NA,NA
Q413.2,Rewards and Punishments,Hanging As Punishment For Adultery,(Cf. †Q241.) Icelandic: *Boberg; German: Grimm No. 4; Italian Novella: Rotunda.,3,Q,Q400,Q410,Q413,Q413.2,NA,NA,NA
Q413.3,Rewards and Punishments,Hanging As Punishment For Imposture,(Cf. †Q262.) Italian Novella: Rotunda.,3,Q,Q400,Q410,Q413,Q413.3,NA,NA,NA
Q413.4,Rewards and Punishments,Hanging As Punishment For Murder,(Cf. †Q211.) Icelandic: *Boberg; Italian Novella: Rotunda.,3,Q,Q400,Q410,Q413,Q413.4,NA,NA,NA
Q413.5.1,Rewards and Punishments,Impudent Suitor Or His Messenger Hanged Or Threatened With Hanging,Icelandic: *Boberg.,4,Q,Q400,Q410,Q413,Q413.5,Q413.5.1,NA,NA
Q413.5,Rewards and Punishments,Hanging As Punishment For Impudence,(Cf. †Q326.) Icelandic: *Boberg.,3,Q,Q400,Q410,Q413,Q413.5,NA,NA,NA
Q413.6,Rewards and Punishments,Hanging As Punishment For Denying Pagan Gods,(Cf. †Q225.2.) Der Heiligen Leben und Leiden 101 (Santa Barbara).,3,Q,Q400,Q410,Q413,Q413.6,NA,NA,NA
Q413.7,Rewards and Punishments,Hanging As Punishment For Silence About Hidden Treasure,Icelandic: Boberg.,3,Q,Q400,Q410,Q413,Q413.7,NA,NA,NA
Q413.8.1,Rewards and Punishments,Hanging By One Foot As Punishment For Treachery,Italian Novella: Rotunda.,4,Q,Q400,Q410,Q413,Q413.8,Q413.8.1,NA,NA
Q413.8,Rewards and Punishments,Hanging As Punishment For Treachery,(Cf. †Q261.) Icelandic: *Boberg.,3,Q,Q400,Q410,Q413,Q413.8,NA,NA,NA
Q413,Rewards and Punishments,Punishment: Hanging,"*DeCock Volkssage 74; *Hdwb. d. Abergl. III 1438ff.; Irish: O'Suilleabhain 107, Beal XXI 334; Icelandic: *Boberg; Jewish: Neuman; India: *Thompson-Balys; Marquesas: Handy 63.",2,Q,Q400,Q410,Q413,NA,NA,NA,NA
Q414.0.1,Rewards and Punishments,Burning As Punishment For Uxoricide,(Cf. †Q211.3.) Africa (Fjort): Dennett 54 No. 19.,NA,Q,Q400,Q410,Q414,Q414.0.1,Q414.0.1,NA,NA
Q414.0.2,Rewards and Punishments,Burning As Punishment For Adultery,(Cf. †Q241.) Pauli (ed. Bolte) No. 229; Irish myth: *Cross; Spanish: Boggs FFC XC 57 No. 425; Italian Novella: *Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.2,Q414.0.2,NA,NA
Q414.0.3.1,Rewards and Punishments,Burning Monastery And Monks In It As Punishment For Incontinence,Cent Nouvelles Nouvelles No. 32; Heptameron No. 31.,NA,Q,Q400,Q410,Q414,Q414.0.3,Q414.0.3.1,Q414.0.3.1,NA
Q414.0.3,Rewards and Punishments,Burning As Punishment For Incest (Incontinence),"(Cf. †Q242, †Q243.) Child II 41--48 passim, 113--25 passim, III 508b, V 292b; Irish myth: *Cross.",NA,Q,Q400,Q410,Q414,Q414.0.3,Q414.0.3,NA,NA
Q414.0.4.1,Rewards and Punishments,Ravisher's Grave And Body Miraculously Burnt,Scala Celi 111a No. 619; Wright Latin Stories 112.,NA,Q,Q400,Q410,Q414,Q414.0.4,Q414.0.4.1,Q414.0.4.1,NA
Q414.0.4.2,Rewards and Punishments,Burning As Punishment For Abductor,Irish myth: *Cross.,NA,Q,Q400,Q410,Q414,Q414.0.4,Q414.0.4.2,Q414.0.4.2,NA
Q414.0.4,Rewards and Punishments,Burning As Punishment For Ravisher,(Cf. †Q244.) Malone PMLA XLIII 406.,NA,Q,Q400,Q410,Q414,Q414.0.4,Q414.0.4,NA,NA
Q414.0.5.1,Rewards and Punishments,Burning For Traitor: Unwittingly Suggested By Culprit,Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.5,Q414.0.5.1,Q414.0.5.1,NA
Q414.0.5,Rewards and Punishments,Burning As Punishment For Traitor,"(Cf. †Q261.) Icelandic: *Boberg; Breton: Sébillot Incidents s. v. ""bûcher""; Missouri French: Carrière; Italian Novella: Rotunda.",NA,Q,Q400,Q410,Q414,Q414.0.5,Q414.0.5,NA,NA
Q414.0.6.1,Rewards and Punishments,Burning As Punishment For Counterfeiting,(Cf. †Q261.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.6,Q414.0.6.1,Q414.0.6.1,NA
Q414.0.6,Rewards and Punishments,Burning As Punishment For Impostor,(Cf. †Q262.) Missouri French: Carrière; Spanish: Espinosa Jr. No. 106; Italian Novella: *Rotunda; India: Thompson-Balys; Africa (Fjort): Dennett 130.,NA,Q,Q400,Q410,Q414,Q414.0.6,Q414.0.6,NA,NA
Q414.0.7,Rewards and Punishments,Innocent Queen Burned At Stake,"*Fb. ""brænde"" IV 69b.",NA,Q,Q400,Q410,Q414,Q414.0.7,Q414.0.7,NA,NA
Q414.0.8,Rewards and Punishments,Demons Burn Heretics At Stake,"(Cf. †Q225.1.) Scala Celi 103b Nos. 555, 556.",NA,Q,Q400,Q410,Q414,Q414.0.8,Q414.0.8,NA,NA
Q414.0.9,Rewards and Punishments,Burning As Punishment For Betraying The Confessional,(Cf. †Q224.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.9,Q414.0.9,NA,NA
Q414.0.10,Rewards and Punishments,Burning For Witchcraft,Icelandic: *Boberg; Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.10,Q414.0.10,NA,NA
Q414.0.11,Rewards and Punishments,Burning For Sodomy,(Cf. †Q253.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q414,Q414.0.11,Q414.0.11,NA,NA
Q414.0.12.1,Rewards and Punishments,Woman Saved From Being Burned As Punishment For Killing Impudent Suitor,"Icelandic: FSS 240, Boberg.",NA,Q,Q400,Q410,Q414,Q414.0.12,Q414.0.12.1,Q414.0.12.1,NA
Q414.0.12,Rewards and Punishments,Burning As Punishment For Murder,(Cf. †Q211.) Irish myth: *Cross; Icelandic: *Boberg; Africa (Bankon): Ittman 100.,NA,Q,Q400,Q410,Q414,Q414.0.12,Q414.0.12,NA,NA
Q414.0.13,Rewards and Punishments,Burning As Punishment For Fratricide,(Cf. †Q211.9.) Irish myth: Cross.,NA,Q,Q400,Q410,Q414,Q414.0.13,Q414.0.13,NA,NA
Q414.1.1,Rewards and Punishments,Boiling In Tar As Punishment For Impostor,(Cf. †Q262.) Africa (Angola): Chatelain 49 version B.,4,Q,Q400,Q410,Q414,Q414.1,Q414.1.1,NA,NA
Q414.1,Rewards and Punishments,"Punishment: Boiling In Oil (Lead, Tar)","DeCock Volkssage 80; Child II 312 n. 327, IV 480a, V 53, 56, 230; Icelandic: FSS 243; India: *Thompson-Balys.",3,Q,Q400,Q410,Q414,Q414.1,NA,NA,NA
Q414.2,Rewards and Punishments,Punishment: Imprisonment In White-Hot Iron House,Irish myth: Cross (cf. †S112.6); Welsh: MacCulloch Celtic 101.,3,Q,Q400,Q410,Q414,Q414.2,NA,NA,NA
Q414.3.1,Rewards and Punishments,Punishment: Crushing In Rice Mill And Scattering Ashes,India: Thompson-Balys.,4,Q,Q400,Q410,Q414,Q414.3,Q414.3.1,NA,NA
Q414.3,Rewards and Punishments,Punishment: Burning And Scattering Ashes,Italian: Basile Pentamerone V No. 9.,3,Q,Q400,Q410,Q414,Q414.3,NA,NA,NA
Q414.4,Rewards and Punishments,Punishment: Dancing To Death In Red-Hot Shoes,"Type 709; *BP I 450ff., *464; *Loomis White Magic 118.",3,Q,Q400,Q410,Q414,Q414.4,NA,NA,NA
Q414.5,Rewards and Punishments,Punishment: King Hung Between Two Fires,Icelandic: Boberg.,3,Q,Q400,Q410,Q414,Q414.5,NA,NA,NA
Q414.6,Rewards and Punishments,Woman Cast On Husband's Funeral Pyre As Punishment,India: Thompson-Balys.,3,Q,Q400,Q410,Q414,Q414.6,NA,NA,NA
Q414,Rewards and Punishments,Punishment: Burning Alive,"**W. Foerster Der Feuertod als Strafe in der altfr. erzählenden Dichtung (Halle, 1913); *Fb ""brænde"" IV 69ab, ""teglovn""; Dickson 74; Pauli (ed. Bolte) No. 232; Alphabet No. 353; Grimm No. 3 (Type 710). --Irish myth: *Cross; Icelandic: *Boberg; French Canadian: Barbeau JAFL XXIX 20; Spanish: Keller, Espinosa Jr. Nos. 140, 161; Italian: Basile Pentamerone II No. 2, Rotunda; Jewish: *Neuman; India: *Thompson-Balys; Chinese: Eberhard FFC CXX 35 No. 22; S. Am. Indian (Huamachuco): Métraux RMLP XXXIII 151; Africa (Luba): DeClerq ZsKS IV 222.",2,Q,Q400,Q410,Q414,NA,NA,NA,NA
Q415.0.1,Rewards and Punishments,Punishment: Being Eaten By Demon,India: Thompson-Balys.,NA,Q,Q400,Q410,Q415,Q415.0.1,Q415.0.1,NA,NA
Q415.1.1,Rewards and Punishments,Punishment: Transformation To Deer Which Is Devoured By Dogs,Greek: Frazer Apollodorus I 323 (Acteon).,4,Q,Q400,Q410,Q415,Q415.1,Q415.1.1,NA,NA
Q415.1.2,Rewards and Punishments,Punishment: Tying Man To Horses And Setting Vicious Hounds After Him,"(Cf. †Q416, †S117.) Scottish: Campbell-McKay No. 25.",4,Q,Q400,Q410,Q415,Q415.1,Q415.1.2,NA,NA
Q415.1,Rewards and Punishments,Punishment: Being Eaten By Dogs,"Eskimo: Thompson Tales 4, 272 n. 2.",3,Q,Q400,Q410,Q415,Q415.1,NA,NA,NA
Q415.2,Rewards and Punishments,Mice Devour Hard-Hearted Man,"(Hatto and the Mouse Tower.) (Cf. †Q291.) *Fb ""rotte"" III 83a; Veckenstedt (Veckenstedt's) Zs. f. Vksk. I (1888--9) 364ff.; **Beheim-Schwartzbach Die Mäusenturmsage von Popiel und Hatto (Posen, 1888); *Wehrhan Die Sage 51; *Liebrecht 1ff.; Jewish: Neuman.",3,Q,Q400,Q410,Q415,Q415.2,NA,NA,NA
Q415.3.1,Rewards and Punishments,"Cobras Placed In Boxes And Given To Cruel Parents, So That They Are Bitten",(Cf. †Q285.) India: Thompson-Balys.,4,Q,Q400,Q410,Q415,Q415.3,Q415.3.1,NA,NA
Q415.3,Rewards and Punishments,Punishment: Man Eaten By Worms (Snake),Finnish-Swedish: Wessman 19 No. 180; Jewish: Neuman; India: Thompson-Balys.,3,Q,Q400,Q410,Q415,Q415.3,NA,NA,NA
Q415.4,Rewards and Punishments,Punishment: Being Fed To Lions (Wild Beasts),Italian Novella: *Rotunda; Jewish: Neuman.,3,Q,Q400,Q410,Q415,Q415.4,NA,NA,NA
Q415.5,Rewards and Punishments,Punishment: Being Devoured By Tiger,India: *Thompson-Balys.,3,Q,Q400,Q410,Q415,Q415.5,NA,NA,NA
Q415.6,Rewards and Punishments,Bears Devour The Wicked,Jewish: *Neuman.,3,Q,Q400,Q410,Q415,Q415.6,NA,NA,NA
Q415.7.1,Rewards and Punishments,Wolves And Birds Eat Bodies Of Slayers Of Poet,Irish myth: Cross.,4,Q,Q400,Q410,Q415,Q415.7,Q415.7.1,NA,NA
Q415.7,Rewards and Punishments,Wolves Kill Person For Quenching Holy Fire,(Cf. †Q222.) Irish myth: *Cross.,3,Q,Q400,Q410,Q415,Q415.7,NA,NA,NA
Q415.8,Rewards and Punishments,Heretic Preaching Against God's Creation Worried To Death By Fly,(Cf. †Q225.) Spanish Exempla: Keller.,3,Q,Q400,Q410,Q415,Q415.8,NA,NA,NA
Q415.9,Rewards and Punishments,Punishment: Being Eaten By Fish,Tuamotu: Stimson MS (z-G. 3/1301); Hawaii: Beckwith Myth 504.,3,Q,Q400,Q410,Q415,Q415.9,NA,NA,NA
Q415,Rewards and Punishments,Punishment: Being Eaten By Animals,"(Cf. †Q453, †Q557.) *DeCock Volkssage 88; Irish: O'Suilleabhain 46, Beal XXI 317.",2,Q,Q400,Q410,Q415,NA,NA,NA,NA
Q416.0.1,Rewards and Punishments,Quartering By Horses As Punishment For Breaking Betrothal,(Cf. †Q252.) Estonian: Aarne FFC XXV 136 No. 93.,NA,Q,Q400,Q410,Q416,Q416.0.1,Q416.0.1,NA,NA
Q416.0.2.1,Rewards and Punishments,Quartering By Horses As Punishment For Uxoricide,(Cf. †Q211.3.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q416,Q416.0.2,Q416.0.2.1,Q416.0.2.1,NA
Q416.0.2,Rewards and Punishments,Quartering By Horses As Punishment For Murder,(Cf. †Q211.3.) Icelandic: *Boberg; Italian Novella: *Rotunda.,NA,Q,Q400,Q410,Q416,Q416.0.2,Q416.0.2,NA,NA
Q416.0.3,Rewards and Punishments,Quartering By Horses As Punishment For Impostor,(Cf. †Q262.) Icelandic: *Boberg.,NA,Q,Q400,Q410,Q416,Q416.0.3,Q416.0.3,NA,NA
Q416.1.1,Rewards and Punishments,Adulteress Kicked To Death By Mule As Punishment,(Cf. †Q241.) *Fischer-Bolte 217.,4,Q,Q400,Q410,Q416,Q416.1,Q416.1.1,NA,NA
Q416.1,Rewards and Punishments,Punishment: Trampling (Kicking) To Death By Horses,East Gothic: De la Saussaye 135; Grimm Deutsche Rechtsalterthümer II 273; Liebrecht Orient und Occident II 270; G. Kurth Histoire poetique des Merovingiens 420ff. --Icelandic: *Boberg; Indonesia: Snouck-Hurgronje De Atjehers II 142.,3,Q,Q400,Q410,Q416,Q416.1,NA,NA,NA
Q416.2.1,Rewards and Punishments,Punishment: Drawing At The Tails Of Horses,(Cf. †S117.) Irish myth: Cross; Jewish: *Neuman.,4,Q,Q400,Q410,Q416,Q416.2,Q416.2.1,NA,NA
Q416.2.2,Rewards and Punishments,Punishment: Dragging To Death Tied To Horns Of A Bull,Greek: Grote I 241.,4,Q,Q400,Q410,Q416,Q416.2,Q416.2.2,NA,NA
Q416.2,Rewards and Punishments,Punishment: Dragging To Death By A Horse,"Cheremis: Sebeok-Nyerges; Lithuanian: Balys Index Nos. 452*f., 481*; India: Thompson-Balys.",3,Q,Q400,Q410,Q416,Q416.2,NA,NA,NA
Q416.3.1,Rewards and Punishments,Punishment: Being Gored To Death By Elephant,India: Thompson-Balys.,4,Q,Q400,Q410,Q416,Q416.3,Q416.3.1,NA,NA
Q416.3,Rewards and Punishments,Punishment: Trampling By Elephants,India: *Thompson-Balys.,3,Q,Q400,Q410,Q416,Q416.3,NA,NA,NA
Q416,Rewards and Punishments,Punishment: Drawing Asunder By Horses,"(Cf. †Q469.12.) Child V 157; BP I 306; Grimm Deutsche Rechtsalterthümer II 272; DeCock Volkssage 91. --Irish myth: Cross; Icelandic: FSS 42, Boberg; Spanish: Espinosa Jr. Nos. 126, 143; Greek: Frazer Apollodorus I 331 n. I (Lycurgus); India: Thompson-Balys.",2,Q,Q400,Q410,Q416,NA,NA,NA,NA
Q417.1,Rewards and Punishments,Murderess Forced To Leap From Cliff,(Cf. †Q211.) Irish myth: *Cross.,3,Q,Q400,Q410,Q417,Q417.1,NA,NA,NA
Q417.2,Rewards and Punishments,Traitor Thrown Into Pit So That He Sticks To The Waist And Is Then Chased Out Of The Country,(Cf. †Q261.) Icelandic: Boberg.,3,Q,Q400,Q410,Q417,Q417.2,NA,NA,NA
Q417.3,Rewards and Punishments,Bridge To World Of Dead Cut From Under Wicked Person So That He Falls Into Hell,(Cf. †F152.) India: Thompson-Balys.,3,Q,Q400,Q410,Q417,Q417.3,NA,NA,NA
Q417,Rewards and Punishments,Punishment: Dropping And Dashing To Pieces,(Cf. †Q551.10.) Von Amira Sitzb. bair. Akad. XXXI (3) 136ff.; Irish myth: Cross; Spanish: Boggs FFC XC 49 No. 327F*.,2,Q,Q400,Q410,Q417,NA,NA,NA,NA
Q418.1,Rewards and Punishments,Murder Of Faithless Wife With Poisoned Salad,(Cf. †Q241.) Heptameron No. 36.,3,Q,Q400,Q410,Q418,Q418.1,NA,NA,NA
Q418.2,Rewards and Punishments,Venomous Snake Put Into The Mouth As Punishment For Murder Of Newborn Children,(Cf. †Q211.4.) Icelandic: Boberg.,3,Q,Q400,Q410,Q418,Q418.2,NA,NA,NA
Q418,Rewards and Punishments,Punishment By Poisoning,(Cf. †S111.) India: Thompson-Balys.,2,Q,Q400,Q410,Q418,NA,NA,NA,NA
Q421.0.1,Rewards and Punishments,Beheading As Punishment For Debt,"(Cf. †Q271.) *Fb ""gjæld"" I 448.",NA,Q,Q400,Q410,Q421,Q421.0.1,Q421.0.1,NA,NA
Q421.0.2,Rewards and Punishments,Beheading As Punishment For Adultery,"(Cf. †Q241.) Pauli (ed. Bolte) Nos. 229, 230; Italian Novella: Rotunda; India: Thompson-Balys.",NA,Q,Q400,Q410,Q421,Q421.0.2,Q421.0.2,NA,NA
Q421.0.3,Rewards and Punishments,Beheading As Punishment For Rape,(Cf. †Q244.) Italian Novella: *Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.3,Q421.0.3,NA,NA
Q421.0.4,Rewards and Punishments,Beheading As Punishment For Murder,(Cf. †Q211.) Irish myth: *Cross; Italian Novella: *Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.4,Q421.0.4,NA,NA
Q421.0.5,Rewards and Punishments,Beheading As Punishment For Mutilation,Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.5,Q421.0.5,NA,NA
Q421.0.6,Rewards and Punishments,Beheading As Punishment For Incest,(Cf. †Q242.) Italian Novella: *Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.6,Q421.0.6,NA,NA
Q421.0.7,Rewards and Punishments,Beheading As Punishment For Seduction,(Cf. †Q243.2.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.7,Q421.0.7,NA,NA
Q421.0.8,Rewards and Punishments,Beheading For Persecution Of Wife,(Cf. †S410.) Italian Novella: Rotunda.,NA,Q,Q400,Q410,Q421,Q421.0.8,Q421.0.8,NA,NA
Q421.1.1,Rewards and Punishments,Head Cut Off And Hung On Tree Outside Village,India: *Thompson-Balys.,4,Q,Q400,Q410,Q421,Q421.1,Q421.1.1,NA,NA
Q421.1,Rewards and Punishments,Heads On Stakes,"Punishment by beheading and placing the heads on stakes. *Taylor Romanic Review IX 21ff.; *BP III 368, IV 113; *B. Lewis Classical Mythology and Arthurian Romance 107ff.; Child V 482 s. v. ""heads"". --Irish myth: *Cross; Icelandic: *Boberg; India: Thompson-Balys; Japanese: Ikeda; Africa: Frobenius Atlantis III 78; Cape Verde Islands: Parsons MAFLS XV (1) 214 No. 73.",3,Q,Q400,Q410,Q421,Q421.1,NA,NA,NA
Q421.2,Rewards and Punishments,Man Beheaded In Place Where He Turned His Back On Saint,(Cf. †Q227.) Irish myth: Cross.,3,Q,Q400,Q410,Q421,Q421.2,NA,NA,NA
Q421.3,Rewards and Punishments,Punishment: Cutting Throat,India: Thompson-Balys.,3,Q,Q400,Q410,Q421,Q421.3,NA,NA,NA
Q421,Rewards and Punishments,Punishment: Beheading,DeCock Volkssage 75; *Roberts 211; Irish myth: Cross; Icelandic: *Boberg; French Canadian: Sister Marie Ursule; Jewish: *Neuman; India: *Thompson-Balys.,2,Q,Q400,Q410,Q421,NA,NA,NA,NA
Q422.0.1,Rewards and Punishments,Punishment: Beating To Death,India: Thompson-Balys.,NA,Q,Q400,Q410,Q422,Q422.0.1,Q422.0.1,NA,NA
Q422,Rewards and Punishments,Punishment: Stoning To Death,"(Cf. †Q220.1.1.) Von Amira Sitzb. bair. Akad. XXXI (3) 155ff.; R. Hirzel Abh. sächs. Ges. der Wiss. Phil.-Hist. Klasse XXVII No. 7. --Icelandic: Corpus Poeticum Boreale I 344, *Boberg; Spanish Exempla: Keller; Italian Novella: *Rotunda; Jewish: *Neuman; India: *Thompson-Balys.",2,Q,Q400,Q410,Q422,NA,NA,NA,NA
Q423,Rewards and Punishments,Punishment: Breaking Upon A Wheel,Von Amira Sitzb. bair. Akad. XXXI (3) 106ff.; Icelandic: Boberg; Irish myth: Cross; Italian Novella: Rotunda.,2,Q,Q400,Q410,Q423,NA,NA,NA,NA
Q424.0.1,Rewards and Punishments,Strangling As Punishment For Murder,(Cf. †Q211.) Irish myth: Cross.,NA,Q,Q400,Q410,Q424,Q424.0.1,Q424.0.1,NA,NA
Q424.1,Rewards and Punishments,King Strangles Falcon When It Kills Eagle,(Cf. †Q211.6.) Köhler-Bolte I 583; Italian Novella: *Rotunda.,3,Q,Q400,Q410,Q424,Q424.1,NA,NA,NA
Q424.2,Rewards and Punishments,Strangling As Punishment For Adultery,(Cf. †Q241.) Italian Novella: Rotunda.,3,Q,Q400,Q410,Q424,Q424.2,NA,NA,NA
Q424.3,Rewards and Punishments,Man Strangles Friar For Attempting To Seduce His Wife,(Cf. †Q243.2.1.) Italian Novella: Rotunda.,3,Q,Q400,Q410,Q424,Q424.3,NA,NA,NA
Q424,Rewards and Punishments,Punishment: Strangling,"(Cf. †Q469.5, †S113.) *DeCock Volkssage 77; Marquesas: Handy 113, 129.",2,Q,Q400,Q410,Q424,NA,NA,NA,NA
Q425,Rewards and Punishments,Punishment: Suffocating,(Cf. †Q274.2.),2,Q,Q400,Q410,Q425,NA,NA,NA,NA
Q426.1,Rewards and Punishments,Punishment For Murder By Fatal Enema,(Cf. †Q211.4.2.) Africa (Wakweli): Bender 86.,3,Q,Q400,Q410,Q426,Q426.1,NA,NA,NA
Q426,Rewards and Punishments,Wolf Cut Open And Filled With Stones As Punishment,"*Type 333; BP I 37, *40; Spanish: Espinosa III No. 212, Espinosa Jr. Nos. 32--34; Cape Verde Islands: *Parsons MAFLS XV (1) 312 n. 1.",2,Q,Q400,Q410,Q426,NA,NA,NA,NA
Q427,Rewards and Punishments,Punishment: Opening Own Veins And Bleeding To Death,(Seneca) Alphabet No. 224.,2,Q,Q400,Q410,Q427,NA,NA,NA,NA
Q428.1,Rewards and Punishments,Drowning As Punishment For Adultery,(Cf. †Q241.) Irish myth: *Cross; Italian Novella: *Rotunda.,3,Q,Q400,Q410,Q428,Q428.1,NA,NA,NA
Q428.2,Rewards and Punishments,Magic Swine Cause Robbers To Be Drowned,"(Cf. †B183, †Q212.) Irish myth: Cross.",3,Q,Q400,Q410,Q428,Q428.2,NA,NA,NA
Q428.3,Rewards and Punishments,Drowning As Punishment For Disturbing Holy Person,(Cf. †Q227.) Irish myth: Cross.,3,Q,Q400,Q410,Q428,Q428.3,NA,NA,NA
Q428,Rewards and Punishments,Punishment: Drowning,(Cf. †Q552.19.) Irish myth: *Cross; Jewish: *Neuman; India: *Thompson-Balys.,2,Q,Q400,Q410,Q428,NA,NA,NA,NA
Q429.1,Rewards and Punishments,Punishment: Culprit Eaten By Cannibals,Buddhist myth: Malalasekera II 824.,3,Q,Q400,Q410,Q429,Q429.1,NA,NA,NA
Q429.2,Rewards and Punishments,Death At Hands Of Foreign Invaders As Punishment,Jewish: Moreno Esdras.,3,Q,Q400,Q410,Q429,Q429.2,NA,NA,NA
Q429.3,Rewards and Punishments,Cutting Into Pieces As Punishment,India: *Thompson-Balys.,3,Q,Q400,Q410,Q429,Q429.3,NA,NA,NA
Q429.4,Rewards and Punishments,Punishment: Squeezing To Death,India: Thompson-Balys.,3,Q,Q400,Q410,Q429,Q429.4,NA,NA,NA
